id,org_id,user_id,anonymous_id,event_name,event_time,session_id,source,page,properties_json,created_at
929,1,,anon_0d6c659989aae145,page_viewed,2026-06-06T09:59:24+00:00,s_2da46bc5d966,Organic,/onboarding,"{""channel"": ""Organic"", ""page_num"": 5}",2026-06-06T09:59:24+00:00
930,1,,anon_0d6c659989aae145,page_viewed,2026-06-06T11:59:18+00:00,s_2da46bc5d966,Organic,/,"{""channel"": ""Organic"", ""page_num"": 6}",2026-06-06T11:59:18+00:00
931,1,,anon_d4d05762ea4d7ed8,page_viewed,2026-05-07T09:09:09+00:00,s_eae6c3da5f2d,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 1}",2026-05-07T09:09:09+00:00
932,1,,anon_d4d05762ea4d7ed8,page_viewed,2026-05-07T16:56:59+00:00,s_eae6c3da5f2d,Instagram,/search,"{""channel"": ""Instagram"", ""page_num"": 2}",2026-05-07T16:56:59+00:00
933,1,,anon_d4d05762ea4d7ed8,page_viewed,2026-05-07T17:13:56+00:00,s_eae6c3da5f2d,Instagram,/dashboard,"{""channel"": ""Instagram"", ""page_num"": 3}",2026-05-07T17:13:56+00:00
934,1,,anon_d4d05762ea4d7ed8,page_viewed,2026-05-07T21:44:00+00:00,s_eae6c3da5f2d,Instagram,/search,"{""channel"": ""Instagram"", ""page_num"": 4}",2026-05-07T21:44:00+00:00
935,1,,anon_d4d05762ea4d7ed8,page_viewed,2026-05-07T21:24:17+00:00,s_eae6c3da5f2d,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 5}",2026-05-07T21:24:17+00:00
936,1,,anon_02ab856599a2186f,page_viewed,2026-06-01T15:04:40+00:00,s_20fed1f372fa,Referral,/events,"{""channel"": ""Referral"", ""page_num"": 1}",2026-06-01T15:04:40+00:00
937,1,,anon_02ab856599a2186f,page_viewed,2026-06-01T11:10:57+00:00,s_20fed1f372fa,Referral,/settings,"{""channel"": ""Referral"", ""page_num"": 2}",2026-06-01T11:10:57+00:00
938,1,,anon_02ab856599a2186f,page_viewed,2026-06-01T10:11:34+00:00,s_20fed1f372fa,Referral,/profile,"{""channel"": ""Referral"", ""page_num"": 3}",2026-06-01T10:11:34+00:00
939,1,,anon_02ab856599a2186f,page_viewed,2026-06-01T13:47:16+00:00,s_20fed1f372fa,Referral,/search,"{""channel"": ""Referral"", ""page_num"": 4}",2026-06-01T13:47:16+00:00
940,1,,anon_02ab856599a2186f,page_viewed,2026-06-01T17:34:18+00:00,s_20fed1f372fa,Referral,/dashboard,"{""channel"": ""Referral"", ""page_num"": 5}",2026-06-01T17:34:18+00:00
941,1,,anon_02ab856599a2186f,page_viewed,2026-06-01T16:06:48+00:00,s_20fed1f372fa,Referral,/events,"{""channel"": ""Referral"", ""page_num"": 6}",2026-06-01T16:06:48+00:00
942,1,,anon_02ab856599a2186f,page_viewed,2026-06-01T20:52:56+00:00,s_20fed1f372fa,Referral,/onboarding,"{""channel"": ""Referral"", ""page_num"": 7}",2026-06-01T20:52:56+00:00
943,1,,anon_3366da877f7ac78c,page_viewed,2026-04-23T20:11:05+00:00,s_3a887bed1c85,Instagram,/events,"{""channel"": ""Instagram"", ""page_num"": 1}",2026-04-23T20:11:05+00:00
944,1,,anon_3366da877f7ac78c,page_viewed,2026-04-23T15:27:39+00:00,s_3a887bed1c85,Instagram,/profile,"{""channel"": ""Instagram"", ""page_num"": 2}",2026-04-23T15:27:39+00:00
945,1,,anon_c4e57a9298d516b9,page_viewed,2026-05-17T08:09:21+00:00,s_0b33b7a05163,Instagram,/dashboard,"{""channel"": ""Instagram"", ""page_num"": 1}",2026-05-17T08:09:21+00:00
946,1,,anon_c4e57a9298d516b9,page_viewed,2026-05-17T13:22:29+00:00,s_0b33b7a05163,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 2}",2026-05-17T13:22:29+00:00
947,1,,anon_c4e57a9298d516b9,page_viewed,2026-05-17T09:25:24+00:00,s_0b33b7a05163,Instagram,/signup,"{""channel"": ""Instagram"", ""page_num"": 3}",2026-05-17T09:25:24+00:00
948,1,,anon_c4e57a9298d516b9,page_viewed,2026-05-17T17:32:04+00:00,s_0b33b7a05163,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 4}",2026-05-17T17:32:04+00:00
949,1,,anon_c4e57a9298d516b9,page_viewed,2026-05-17T13:40:12+00:00,s_0b33b7a05163,Instagram,/profile,"{""channel"": ""Instagram"", ""page_num"": 5}",2026-05-17T13:40:12+00:00
950,1,,anon_c4e57a9298d516b9,page_viewed,2026-05-17T22:01:55+00:00,s_0b33b7a05163,Instagram,/settings,"{""channel"": ""Instagram"", ""page_num"": 6}",2026-05-17T22:01:55+00:00
951,1,,anon_c4e57a9298d516b9,signup_started,2026-05-17T15:38:33+00:00,s_0b33b7a05163,Instagram,/signup,"{""channel"": ""Instagram""}",2026-05-17T15:38:33+00:00
952,1,,anon_24b37794293db7fa,page_viewed,2026-05-25T08:39:46+00:00,s_68f0ca5d10ac,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 1}",2026-05-25T08:39:46+00:00
953,1,,anon_24b37794293db7fa,page_viewed,2026-05-25T18:23:02+00:00,s_68f0ca5d10ac,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 2}",2026-05-25T18:23:02+00:00
954,1,,anon_24b37794293db7fa,page_viewed,2026-05-25T11:43:14+00:00,s_68f0ca5d10ac,WhatsApp,/,"{""channel"": ""WhatsApp"", ""page_num"": 3}",2026-05-25T11:43:14+00:00
955,1,,anon_24b37794293db7fa,page_viewed,2026-05-25T20:00:36+00:00,s_68f0ca5d10ac,WhatsApp,/,"{""channel"": ""WhatsApp"", ""page_num"": 4}",2026-05-25T20:00:36+00:00
956,1,,anon_24b37794293db7fa,page_viewed,2026-05-25T20:49:36+00:00,s_68f0ca5d10ac,WhatsApp,/events,"{""channel"": ""WhatsApp"", ""page_num"": 5}",2026-05-25T20:49:36+00:00
957,1,,anon_24b37794293db7fa,page_viewed,2026-05-25T15:48:40+00:00,s_68f0ca5d10ac,WhatsApp,/,"{""channel"": ""WhatsApp"", ""page_num"": 6}",2026-05-25T15:48:40+00:00
958,1,,anon_d2f18f28a61bdc7d,page_viewed,2026-06-03T15:43:31+00:00,s_731da6ec6303,Organic,/dashboard,"{""channel"": ""Organic"", ""page_num"": 1}",2026-06-03T15:43:31+00:00
959,1,,anon_d2f18f28a61bdc7d,page_viewed,2026-06-03T19:40:29+00:00,s_731da6ec6303,Organic,/settings,"{""channel"": ""Organic"", ""page_num"": 2}",2026-06-03T19:40:29+00:00
960,1,,anon_d2f18f28a61bdc7d,page_viewed,2026-06-03T12:29:34+00:00,s_731da6ec6303,Organic,/profile,"{""channel"": ""Organic"", ""page_num"": 3}",2026-06-03T12:29:34+00:00
961,1,,anon_d2f18f28a61bdc7d,page_viewed,2026-06-03T15:09:18+00:00,s_731da6ec6303,Organic,/signup,"{""channel"": ""Organic"", ""page_num"": 4}",2026-06-03T15:09:18+00:00
962,1,,anon_d2f18f28a61bdc7d,page_viewed,2026-06-03T20:16:56+00:00,s_731da6ec6303,Organic,/signup,"{""channel"": ""Organic"", ""page_num"": 5}",2026-06-03T20:16:56+00:00
963,1,,anon_d2f18f28a61bdc7d,page_viewed,2026-06-03T19:47:01+00:00,s_731da6ec6303,Organic,/search,"{""channel"": ""Organic"", ""page_num"": 6}",2026-06-03T19:47:01+00:00
964,1,,anon_d2f18f28a61bdc7d,page_viewed,2026-06-03T17:09:02+00:00,s_731da6ec6303,Organic,/settings,"{""channel"": ""Organic"", ""page_num"": 7}",2026-06-03T17:09:02+00:00
965,1,,anon_3a1bba9cda07f08e,page_viewed,2026-05-10T21:56:26+00:00,s_f11f1e973546,Paid Ads,/settings,"{""channel"": ""Paid Ads"", ""page_num"": 1}",2026-05-10T21:56:26+00:00
966,1,,anon_3a1bba9cda07f08e,page_viewed,2026-05-10T22:28:24+00:00,s_f11f1e973546,Paid Ads,/settings,"{""channel"": ""Paid Ads"", ""page_num"": 2}",2026-05-10T22:28:24+00:00
967,1,,anon_3a1bba9cda07f08e,page_viewed,2026-05-10T19:21:20+00:00,s_f11f1e973546,Paid Ads,/search,"{""channel"": ""Paid Ads"", ""page_num"": 3}",2026-05-10T19:21:20+00:00
968,1,,anon_3a1bba9cda07f08e,page_viewed,2026-05-10T12:46:33+00:00,s_f11f1e973546,Paid Ads,/onboarding,"{""channel"": ""Paid Ads"", ""page_num"": 4}",2026-05-10T12:46:33+00:00
969,1,,anon_3a1bba9cda07f08e,page_viewed,2026-05-10T15:13:45+00:00,s_f11f1e973546,Paid Ads,/onboarding,"{""channel"": ""Paid Ads"", ""page_num"": 5}",2026-05-10T15:13:45+00:00
970,1,,anon_a8c99656bab3d9a3,page_viewed,2026-05-28T19:41:19+00:00,s_cac5a4c6c393,Organic,/onboarding,"{""channel"": ""Organic"", ""page_num"": 1}",2026-05-28T19:41:19+00:00
971,1,,anon_a8c99656bab3d9a3,page_viewed,2026-05-28T20:09:30+00:00,s_cac5a4c6c393,Organic,/events,"{""channel"": ""Organic"", ""page_num"": 2}",2026-05-28T20:09:30+00:00
972,1,,anon_a8c99656bab3d9a3,page_viewed,2026-05-28T22:19:57+00:00,s_cac5a4c6c393,Organic,/search,"{""channel"": ""Organic"", ""page_num"": 3}",2026-05-28T22:19:57+00:00
973,1,,anon_a8c99656bab3d9a3,page_viewed,2026-05-28T09:12:13+00:00,s_cac5a4c6c393,Organic,/profile,"{""channel"": ""Organic"", ""page_num"": 4}",2026-05-28T09:12:13+00:00
974,1,,anon_a8c99656bab3d9a3,page_viewed,2026-05-28T13:42:24+00:00,s_cac5a4c6c393,Organic,/search,"{""channel"": ""Organic"", ""page_num"": 5}",2026-05-28T13:42:24+00:00
975,1,,anon_a8c99656bab3d9a3,signup_started,2026-05-28T22:01:44+00:00,s_cac5a4c6c393,Organic,/signup,"{""channel"": ""Organic""}",2026-05-28T22:01:44+00:00
976,1,,anon_aac016bd9140a95d,page_viewed,2026-05-09T12:26:20+00:00,s_cd03a402c827,Instagram,/settings,"{""channel"": ""Instagram"", ""page_num"": 1}",2026-05-09T12:26:20+00:00
977,1,,anon_aac016bd9140a95d,page_viewed,2026-05-09T15:55:47+00:00,s_cd03a402c827,Instagram,/signup,"{""channel"": ""Instagram"", ""page_num"": 2}",2026-05-09T15:55:47+00:00
978,1,,anon_aac016bd9140a95d,page_viewed,2026-05-09T23:20:39+00:00,s_cd03a402c827,Instagram,/,"{""channel"": ""Instagram"", ""page_num"": 3}",2026-05-09T23:20:39+00:00
979,1,,anon_057eccfa15f3b747,page_viewed,2026-04-22T14:47:09+00:00,s_ee7ae3bb5034,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 1}",2026-04-22T14:47:09+00:00
980,1,,anon_057eccfa15f3b747,page_viewed,2026-04-22T17:53:04+00:00,s_ee7ae3bb5034,Instagram,/profile,"{""channel"": ""Instagram"", ""page_num"": 2}",2026-04-22T17:53:04+00:00
981,1,,anon_057eccfa15f3b747,page_viewed,2026-04-22T18:37:57+00:00,s_ee7ae3bb5034,Instagram,/settings,"{""channel"": ""Instagram"", ""page_num"": 3}",2026-04-22T18:37:57+00:00
982,1,,anon_057eccfa15f3b747,page_viewed,2026-04-22T23:21:45+00:00,s_ee7ae3bb5034,Instagram,/signup,"{""channel"": ""Instagram"", ""page_num"": 4}",2026-04-22T23:21:45+00:00
983,1,,anon_057eccfa15f3b747,signup_started,2026-04-22T11:51:35+00:00,s_ee7ae3bb5034,Instagram,/signup,"{""channel"": ""Instagram""}",2026-04-22T11:51:35+00:00
984,1,,anon_26ea945ee16c77ac,page_viewed,2026-05-01T23:44:17+00:00,s_288510d168e0,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 1}",2026-05-01T23:44:17+00:00
985,1,,anon_26ea945ee16c77ac,page_viewed,2026-05-01T11:42:09+00:00,s_288510d168e0,Instagram,/settings,"{""channel"": ""Instagram"", ""page_num"": 2}",2026-05-01T11:42:09+00:00
986,1,,anon_26ea945ee16c77ac,page_viewed,2026-05-01T11:48:02+00:00,s_288510d168e0,Instagram,/signup,"{""channel"": ""Instagram"", ""page_num"": 3}",2026-05-01T11:48:02+00:00
987,1,,anon_26ea945ee16c77ac,page_viewed,2026-05-01T20:30:24+00:00,s_288510d168e0,Instagram,/settings,"{""channel"": ""Instagram"", ""page_num"": 4}",2026-05-01T20:30:24+00:00
988,1,,anon_26ea945ee16c77ac,page_viewed,2026-05-01T13:49:01+00:00,s_288510d168e0,Instagram,/profile,"{""channel"": ""Instagram"", ""page_num"": 5}",2026-05-01T13:49:01+00:00
989,1,,anon_26ea945ee16c77ac,page_viewed,2026-05-01T22:37:36+00:00,s_288510d168e0,Instagram,/signup,"{""channel"": ""Instagram"", ""page_num"": 6}",2026-05-01T22:37:36+00:00
990,1,,anon_f254a50e7de471bf,page_viewed,2026-05-27T13:08:39+00:00,s_5eb63bc5e2f1,Referral,/dashboard,"{""channel"": ""Referral"", ""page_num"": 1}",2026-05-27T13:08:39+00:00
991,1,,anon_f254a50e7de471bf,page_viewed,2026-05-27T20:58:09+00:00,s_5eb63bc5e2f1,Referral,/events,"{""channel"": ""Referral"", ""page_num"": 2}",2026-05-27T20:58:09+00:00
992,1,,anon_32773b28ab3d48ac,page_viewed,2026-05-27T19:38:51+00:00,s_c95d2093f2e2,Paid Ads,/settings,"{""channel"": ""Paid Ads"", ""page_num"": 1}",2026-05-27T19:38:51+00:00
993,1,,anon_32773b28ab3d48ac,page_viewed,2026-05-27T08:39:57+00:00,s_c95d2093f2e2,Paid Ads,/search,"{""channel"": ""Paid Ads"", ""page_num"": 2}",2026-05-27T08:39:57+00:00
994,1,,anon_31286dc840b1fb20,page_viewed,2026-04-23T15:44:19+00:00,s_0d5098fc2ab8,WhatsApp,/dashboard,"{""channel"": ""WhatsApp"", ""page_num"": 1}",2026-04-23T15:44:19+00:00
995,1,,anon_31286dc840b1fb20,page_viewed,2026-04-23T22:27:21+00:00,s_0d5098fc2ab8,WhatsApp,/,"{""channel"": ""WhatsApp"", ""page_num"": 2}",2026-04-23T22:27:21+00:00
996,1,,anon_31286dc840b1fb20,page_viewed,2026-04-23T16:47:48+00:00,s_0d5098fc2ab8,WhatsApp,/settings,"{""channel"": ""WhatsApp"", ""page_num"": 3}",2026-04-23T16:47:48+00:00
997,1,,anon_31286dc840b1fb20,page_viewed,2026-04-23T10:21:35+00:00,s_0d5098fc2ab8,WhatsApp,/,"{""channel"": ""WhatsApp"", ""page_num"": 4}",2026-04-23T10:21:35+00:00
998,1,,anon_31286dc840b1fb20,page_viewed,2026-04-23T12:55:59+00:00,s_0d5098fc2ab8,WhatsApp,/,"{""channel"": ""WhatsApp"", ""page_num"": 5}",2026-04-23T12:55:59+00:00
999,1,,anon_31286dc840b1fb20,page_viewed,2026-04-23T08:19:24+00:00,s_0d5098fc2ab8,WhatsApp,/onboarding,"{""channel"": ""WhatsApp"", ""page_num"": 6}",2026-04-23T08:19:24+00:00
1000,1,,anon_31286dc840b1fb20,page_viewed,2026-04-23T23:24:24+00:00,s_0d5098fc2ab8,WhatsApp,/,"{""channel"": ""WhatsApp"", ""page_num"": 7}",2026-04-23T23:24:24+00:00
1001,1,,anon_55ec2b7860094db3,page_viewed,2026-06-04T16:35:12+00:00,s_f1624df921e1,WhatsApp,/settings,"{""channel"": ""WhatsApp"", ""page_num"": 1}",2026-06-04T16:35:12+00:00
1002,1,,anon_55ec2b7860094db3,page_viewed,2026-06-04T17:17:05+00:00,s_f1624df921e1,WhatsApp,/settings,"{""channel"": ""WhatsApp"", ""page_num"": 2}",2026-06-04T17:17:05+00:00
1003,1,,anon_55ec2b7860094db3,page_viewed,2026-06-04T10:51:42+00:00,s_f1624df921e1,WhatsApp,/profile,"{""channel"": ""WhatsApp"", ""page_num"": 3}",2026-06-04T10:51:42+00:00
1004,1,,anon_55ec2b7860094db3,page_viewed,2026-06-04T11:01:51+00:00,s_f1624df921e1,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 4}",2026-06-04T11:01:51+00:00
1005,1,,anon_2d56e616130cd65b,page_viewed,2026-05-08T08:46:00+00:00,s_165effd1c764,WhatsApp,/profile,"{""channel"": ""WhatsApp"", ""page_num"": 1}",2026-05-08T08:46:00+00:00
1006,1,,anon_2d56e616130cd65b,page_viewed,2026-05-08T10:09:37+00:00,s_165effd1c764,WhatsApp,/settings,"{""channel"": ""WhatsApp"", ""page_num"": 2}",2026-05-08T10:09:37+00:00
1007,1,,anon_1b17dab8aa3961be,page_viewed,2026-04-25T13:05:45+00:00,s_befe0e22eb02,Referral,/events,"{""channel"": ""Referral"", ""page_num"": 1}",2026-04-25T13:05:45+00:00
1008,1,,anon_1b17dab8aa3961be,page_viewed,2026-04-25T08:27:50+00:00,s_befe0e22eb02,Referral,/onboarding,"{""channel"": ""Referral"", ""page_num"": 2}",2026-04-25T08:27:50+00:00
1009,1,,anon_1b17dab8aa3961be,signup_started,2026-04-25T10:24:20+00:00,s_befe0e22eb02,Referral,/signup,"{""channel"": ""Referral""}",2026-04-25T10:24:20+00:00
1010,1,,anon_79de06cb3150c323,page_viewed,2026-06-12T09:28:11+00:00,s_49be8766781e,Organic,/,"{""channel"": ""Organic"", ""page_num"": 1}",2026-06-12T09:28:11+00:00
1011,1,,anon_79de06cb3150c323,page_viewed,2026-06-12T10:11:12+00:00,s_49be8766781e,Organic,/dashboard,"{""channel"": ""Organic"", ""page_num"": 2}",2026-06-12T10:11:12+00:00
1012,1,,anon_79de06cb3150c323,page_viewed,2026-06-12T12:56:34+00:00,s_49be8766781e,Organic,/onboarding,"{""channel"": ""Organic"", ""page_num"": 3}",2026-06-12T12:56:34+00:00
1013,1,,anon_79de06cb3150c323,page_viewed,2026-06-12T11:44:48+00:00,s_49be8766781e,Organic,/events,"{""channel"": ""Organic"", ""page_num"": 4}",2026-06-12T11:44:48+00:00
1014,1,,anon_79de06cb3150c323,page_viewed,2026-06-12T14:11:54+00:00,s_49be8766781e,Organic,/profile,"{""channel"": ""Organic"", ""page_num"": 5}",2026-06-12T14:11:54+00:00
1015,1,,anon_79de06cb3150c323,page_viewed,2026-06-12T15:10:25+00:00,s_49be8766781e,Organic,/dashboard,"{""channel"": ""Organic"", ""page_num"": 6}",2026-06-12T15:10:25+00:00
1016,1,,anon_79de06cb3150c323,page_viewed,2026-06-12T21:32:40+00:00,s_49be8766781e,Organic,/dashboard,"{""channel"": ""Organic"", ""page_num"": 7}",2026-06-12T21:32:40+00:00
1017,1,,anon_79de06cb3150c323,signup_started,2026-06-12T16:52:22+00:00,s_49be8766781e,Organic,/signup,"{""channel"": ""Organic""}",2026-06-12T16:52:22+00:00
1018,1,,anon_01c9a46487d22e31,page_viewed,2026-05-20T23:22:57+00:00,s_0fc64cf0108d,Referral,/,"{""channel"": ""Referral"", ""page_num"": 1}",2026-05-20T23:22:57+00:00
1019,1,,anon_01c9a46487d22e31,page_viewed,2026-05-20T21:05:43+00:00,s_0fc64cf0108d,Referral,/settings,"{""channel"": ""Referral"", ""page_num"": 2}",2026-05-20T21:05:43+00:00
1020,1,,anon_01c9a46487d22e31,signup_started,2026-05-20T10:20:37+00:00,s_0fc64cf0108d,Referral,/signup,"{""channel"": ""Referral""}",2026-05-20T10:20:37+00:00
1021,1,,anon_5c89f06eea1b248f,page_viewed,2026-05-01T19:47:51+00:00,s_51ae2d48d6f8,LinkedIn,/settings,"{""channel"": ""LinkedIn"", ""page_num"": 1}",2026-05-01T19:47:51+00:00
1022,1,,anon_5c89f06eea1b248f,page_viewed,2026-05-01T19:31:19+00:00,s_51ae2d48d6f8,LinkedIn,/settings,"{""channel"": ""LinkedIn"", ""page_num"": 2}",2026-05-01T19:31:19+00:00
1023,1,,anon_5c89f06eea1b248f,page_viewed,2026-05-01T18:34:47+00:00,s_51ae2d48d6f8,LinkedIn,/onboarding,"{""channel"": ""LinkedIn"", ""page_num"": 3}",2026-05-01T18:34:47+00:00
1024,1,,anon_5c89f06eea1b248f,page_viewed,2026-05-01T15:37:10+00:00,s_51ae2d48d6f8,LinkedIn,/,"{""channel"": ""LinkedIn"", ""page_num"": 4}",2026-05-01T15:37:10+00:00
1025,1,,anon_5c89f06eea1b248f,page_viewed,2026-05-01T19:26:29+00:00,s_51ae2d48d6f8,LinkedIn,/settings,"{""channel"": ""LinkedIn"", ""page_num"": 5}",2026-05-01T19:26:29+00:00
1026,1,,anon_f8e7158bf1f97ce9,page_viewed,2026-06-11T21:01:55+00:00,s_c0242e61bce4,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 1}",2026-06-11T21:01:55+00:00
1027,1,,anon_f8e7158bf1f97ce9,page_viewed,2026-06-11T18:24:55+00:00,s_c0242e61bce4,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 2}",2026-06-11T18:24:55+00:00
1028,1,,anon_f8e7158bf1f97ce9,page_viewed,2026-06-11T20:23:00+00:00,s_c0242e61bce4,WhatsApp,/search,"{""channel"": ""WhatsApp"", ""page_num"": 3}",2026-06-11T20:23:00+00:00
1029,1,,anon_f8e7158bf1f97ce9,page_viewed,2026-06-11T13:09:37+00:00,s_c0242e61bce4,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 4}",2026-06-11T13:09:37+00:00
1030,1,,anon_f8e7158bf1f97ce9,page_viewed,2026-06-11T14:06:01+00:00,s_c0242e61bce4,WhatsApp,/search,"{""channel"": ""WhatsApp"", ""page_num"": 5}",2026-06-11T14:06:01+00:00
1031,1,,anon_058cdd4432a02b53,page_viewed,2026-05-06T15:12:31+00:00,s_8ca0cd2ada93,WhatsApp,/settings,"{""channel"": ""WhatsApp"", ""page_num"": 1}",2026-05-06T15:12:31+00:00
1032,1,,anon_058cdd4432a02b53,page_viewed,2026-05-06T21:27:54+00:00,s_8ca0cd2ada93,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 2}",2026-05-06T21:27:54+00:00
1033,1,,anon_058cdd4432a02b53,page_viewed,2026-05-06T23:42:03+00:00,s_8ca0cd2ada93,WhatsApp,/profile,"{""channel"": ""WhatsApp"", ""page_num"": 3}",2026-05-06T23:42:03+00:00
1034,1,,anon_058cdd4432a02b53,page_viewed,2026-05-06T11:04:20+00:00,s_8ca0cd2ada93,WhatsApp,/settings,"{""channel"": ""WhatsApp"", ""page_num"": 4}",2026-05-06T11:04:20+00:00
1035,1,,anon_f17e993d84cda1d2,page_viewed,2026-05-14T13:21:40+00:00,s_4ed9974ff4f4,WhatsApp,/dashboard,"{""channel"": ""WhatsApp"", ""page_num"": 1}",2026-05-14T13:21:40+00:00
1036,1,,anon_f17e993d84cda1d2,page_viewed,2026-05-14T21:39:07+00:00,s_4ed9974ff4f4,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 2}",2026-05-14T21:39:07+00:00
1037,1,,anon_f17e993d84cda1d2,page_viewed,2026-05-14T17:21:46+00:00,s_4ed9974ff4f4,WhatsApp,/profile,"{""channel"": ""WhatsApp"", ""page_num"": 3}",2026-05-14T17:21:46+00:00
1038,1,,anon_f17e993d84cda1d2,page_viewed,2026-05-14T12:23:36+00:00,s_4ed9974ff4f4,WhatsApp,/settings,"{""channel"": ""WhatsApp"", ""page_num"": 4}",2026-05-14T12:23:36+00:00
1039,1,,anon_f17e993d84cda1d2,page_viewed,2026-05-14T10:01:28+00:00,s_4ed9974ff4f4,WhatsApp,/profile,"{""channel"": ""WhatsApp"", ""page_num"": 5}",2026-05-14T10:01:28+00:00
1040,1,,anon_f17e993d84cda1d2,page_viewed,2026-05-14T21:15:13+00:00,s_4ed9974ff4f4,WhatsApp,/profile,"{""channel"": ""WhatsApp"", ""page_num"": 6}",2026-05-14T21:15:13+00:00
1041,1,,anon_f17e993d84cda1d2,page_viewed,2026-05-14T15:58:55+00:00,s_4ed9974ff4f4,WhatsApp,/profile,"{""channel"": ""WhatsApp"", ""page_num"": 7}",2026-05-14T15:58:55+00:00
1042,1,,anon_c96c209079e76f99,page_viewed,2026-05-29T18:50:40+00:00,s_31c2bddbb2c5,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 1}",2026-05-29T18:50:40+00:00
1043,1,,anon_c96c209079e76f99,page_viewed,2026-05-29T15:52:52+00:00,s_31c2bddbb2c5,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 2}",2026-05-29T15:52:52+00:00
1044,1,,anon_c96c209079e76f99,page_viewed,2026-05-29T23:36:30+00:00,s_31c2bddbb2c5,Instagram,/,"{""channel"": ""Instagram"", ""page_num"": 3}",2026-05-29T23:36:30+00:00
1045,1,,anon_c00c9ab9625737cf,page_viewed,2026-05-25T16:04:28+00:00,s_9a43fa957672,Instagram,/search,"{""channel"": ""Instagram"", ""page_num"": 1}",2026-05-25T16:04:28+00:00
1046,1,,anon_c00c9ab9625737cf,page_viewed,2026-05-25T14:50:49+00:00,s_9a43fa957672,Instagram,/dashboard,"{""channel"": ""Instagram"", ""page_num"": 2}",2026-05-25T14:50:49+00:00
1047,1,,anon_c00c9ab9625737cf,page_viewed,2026-05-25T12:23:54+00:00,s_9a43fa957672,Instagram,/,"{""channel"": ""Instagram"", ""page_num"": 3}",2026-05-25T12:23:54+00:00
1048,1,,anon_c00c9ab9625737cf,page_viewed,2026-05-25T23:15:14+00:00,s_9a43fa957672,Instagram,/,"{""channel"": ""Instagram"", ""page_num"": 4}",2026-05-25T23:15:14+00:00
1049,1,,anon_c00c9ab9625737cf,page_viewed,2026-05-25T18:22:52+00:00,s_9a43fa957672,Instagram,/settings,"{""channel"": ""Instagram"", ""page_num"": 5}",2026-05-25T18:22:52+00:00
1050,1,,anon_c00c9ab9625737cf,page_viewed,2026-05-25T12:50:17+00:00,s_9a43fa957672,Instagram,/profile,"{""channel"": ""Instagram"", ""page_num"": 6}",2026-05-25T12:50:17+00:00
1051,1,,anon_c00c9ab9625737cf,page_viewed,2026-05-25T23:20:38+00:00,s_9a43fa957672,Instagram,/onboarding,"{""channel"": ""Instagram"", ""page_num"": 7}",2026-05-25T23:20:38+00:00
1052,1,,anon_ec78342ef52d82cc,page_viewed,2026-04-29T17:15:50+00:00,s_e28065d7bc49,Referral,/search,"{""channel"": ""Referral"", ""page_num"": 1}",2026-04-29T17:15:50+00:00
1053,1,,anon_ec78342ef52d82cc,page_viewed,2026-04-29T21:44:52+00:00,s_e28065d7bc49,Referral,/,"{""channel"": ""Referral"", ""page_num"": 2}",2026-04-29T21:44:52+00:00
1054,1,,anon_ec78342ef52d82cc,page_viewed,2026-04-29T17:16:13+00:00,s_e28065d7bc49,Referral,/signup,"{""channel"": ""Referral"", ""page_num"": 3}",2026-04-29T17:16:13+00:00
1055,1,,anon_ec78342ef52d82cc,signup_started,2026-04-29T08:41:41+00:00,s_e28065d7bc49,Referral,/signup,"{""channel"": ""Referral""}",2026-04-29T08:41:41+00:00
1056,1,,anon_5e5ea4cd1426512f,page_viewed,2026-05-07T22:48:20+00:00,s_282fbcce8e25,WhatsApp,/events,"{""channel"": ""WhatsApp"", ""page_num"": 1}",2026-05-07T22:48:20+00:00
1057,1,,anon_5e5ea4cd1426512f,page_viewed,2026-05-07T16:29:17+00:00,s_282fbcce8e25,WhatsApp,/onboarding,"{""channel"": ""WhatsApp"", ""page_num"": 2}",2026-05-07T16:29:17+00:00
1058,1,,anon_5e5ea4cd1426512f,page_viewed,2026-05-07T22:18:10+00:00,s_282fbcce8e25,WhatsApp,/signup,"{""channel"": ""WhatsApp"", ""page_num"": 3}",2026-05-07T22:18:10+00:00
